sigx,RF,CMOD,disp,steps
0,0,0,0,0.0
0.0004009150090422562,-0.029535221885430733,1.421708439771875e-06,-9.974709340947454e-05,0.0005502751375687844
0.004409168427633045,-0.3245750466761029,1.5637233674793558e-05,-0.0010973276694272898,0.0011005502751375688
0.008417445774402574,-0.6196147668048729,2.9852779199776233e-05,-0.002094908273473969,0.0016508254127063533
0.012425712014714835,-0.9146538042316691,4.406831229847595e-05,-0.0030924890966981715,0.0022011005502751376
0.016433970158195768,-1.2096937849598668,5.8283843027604116e-05,-0.004090069606161777,0.002751375687843922
0.020442223771470515,-1.5047321976471302,7.249934483239589e-05,-0.0050876506812340214,0.0033016508254127067
0.02445050923082996,-1.7997729295466132,8.671491828371838e-05,-0.0060852309228248405,0.003851925962981491
0.028458775574827688,-2.0948121061181935,0.00010093045206573982,-0.007082811700577279,0.004402201100550275
0.032467040879854525,-2.3898520129512275,0.00011514598757261969,-0.008080392248797051,0.00495247623811906
0.0364752990147676,-2.6848915362060946,0.00012936151696615926,-0.009077972908689075,0.005502751375687844
0.040483572933992754,-2.979930817697863,0.0001435770565462334,-0.010075553666436785,0.006053026513256629
0.044491813425560016,-3.274969933352106,0.00015779256973261473,-0.011073134472668724,0.006603301650825413
0.04850005474097384,-3.5700090852158914,0.00017200809592461132,-0.012070715284773315,0.007153576788394197
0.052508345934524275,-3.865048568564371,0.000186223615954969,-0.013068295986549324,0.007703851925962982
0.05651661342614496,-4.160088315781151,0.0002004391526590787,-0.014065876580145704,0.008254127063531767
0.06052489667459797,-4.4551285375377905,0.00021465472727239974,-0.015063456985679917,0.00880440220110055
0.06453313663624463,-4.7501673238785305,0.00022887023996603093,-0.016061037903692205,0.009354677338669334
0.06854142586410038,-5.045208059533588,0.00024308579583704436,-0.017058618140891334,0.00990495247623812
0.07254967423564955,-5.340246262660787,0.00025730128923576526,-0.018056199305137237,0.010455227613806904
0.07655796522940916,-5.635286786000961,0.0002715168698529161,-0.019053779591161966,0.011005502751375688
0.08056623100346905,-5.930326367202278,0.000285732404548105,-0.02005136024574394,0.011555777888944473
0.0845744768303161,-6.225365581816344,0.0002999479218077916,-0.021048941060544377,0.012106053026513257
0.08858272043917384,-6.52040436879374,0.0003141634436709343,-0.022046521995554666,0.012656328164082041
0.09259102761654715,-6.815445233011791,0.0003283790092667681,-0.023044102153534952,0.013206603301650827
0.09659928636787266,-7.110484874256547,0.00034259453949193495,-0.024041682773927802,0.01375687843921961
0.10060755501742187,-7.405524154537231,0.00035681007596974346,-0.02503926354237195,0.014307153576788394
0.10461578411098549,-7.7005626949664405,0.00037102558324096906,-0.026036844595700253,0.014857428714357178
0.10862406863418984,-7.995603061492147,0.00038524112939186325,-0.02703442491991852,0.015407703851925964
0.11263235200443195,-8.290642720877829,0.0003994566798864131,-0.028032005552025466,0.015957978989494748
0.11664062376510846,-8.585682448828987,0.00041367221855554553,-0.029029586132478143,0.016508254127063533
0.12064887681453755,-8.88072211443043,0.0004278877429731197,-0.030027166764106186,0.017058529264632315
0.12465715495250128,-9.175761418537558,0.0004421032873562396,-0.03102474749772425,0.0176088044022011
0.12866536990084798,-9.470800037983288,0.00045631879062929537,-0.032022328503581575,0.018159079539769887
0.13267360032503145,-9.765838753138032,0.00047053431073128954,-0.033019909463560364,0.01870935467733867
0.13668194389105887,-10.06088024925726,0.0004847498864613076,-0.03401748941505751,0.019259629814907454
0.14069016803727685,-10.355918901299306,0.0004989653963086973,-0.03501507040998715,0.01980990495247624
0.14469840489911387,-10.650958048869153,0.0005131809160481386,-0.03601265122781828,0.020360180090045022
0.14870674630124428,-10.945999308069284,0.000527396495300308,-0.037010231270205404,0.020910455227613808
0.15271497946194315,-11.241037456294526,0.0005416119832368409,-0.038007812403957265,0.021460730365182593
0.1567232811490266,-11.536078314572759,0.0005558275674114269,-0.03900539261565867,0.022011005502751375
0.16073154734591577,-11.831117515824719,0.0005700431009688185,-0.04000297339379455,0.02256128064032016
0.16473981260044057,-12.126156848078354,0.0005842586347447063,-0.04100055412151079,0.023111555777888947
0.168748074035445,-12.421196659346789,0.0005984741678299,-0.04199813470850531,0.02366183091545773
0.17275634451482308,-12.716236000921992,0.000612689704773006,-0.04299571542261938,0.024212106053026514
0.17676460201174712,-13.011275808725102,0.0006269052345699464,-0.043993295992743466,0.0247623811905953
0.1807728449272665,-13.306314634035276,0.0006411207497149891,-0.04499087690532264,0.025312656328164082
0.18478113334112037,-13.601354809758448,0.0006553363034883112,-0.045988457346176605,0.025862931465732868
0.1887894077331918,-13.896394769274465,0.0006695518460081446,-0.04698603787443141,0.026413206603301653
0.19279767357608896,-14.191434333915216,0.0006837673806673892,-0.04798361852920354,0.026963481740870435
0.19680593971247834,-14.48647346825999,0.0006979829142427152,-0.04898119932279503,0.02751375687843922
0.20081419282470656,-14.781513130390621,0.0007121984388671586,-0.04997877995471694,0.028064032016008003
0.20482245294289572,-15.076552427995967,0.0007264139464790657,-0.05097636073007176,0.02861430715357679
0.2088307251519832,-15.371592449372194,0.0007406295095209094,-0.05197394119737823,0.029164582291145574
0.2128389854299196,-15.666631973703124,0.0007548450389614665,-0.052971521890203314,0.029714857428714356
0.2168472509118454,-15.961671242137932,0.0007690605517895535,-0.0539691026519776,0.030265132566283142
0.22085551001109222,-16.256710346634883,0.0007832761022458952,-0.05496668343066685,0.030815407703851928
0.22486379920097826,-16.55175052914085,0.0007974916582436046,-0.05596426388224344,0.03136568284142071
0.22887206630963525,-16.84678991857116,0.0008117071927802397,-0.0569618445835789,0.031915957978989495
0.2328803126647534,-17.14182881504255,0.0008259226913489414,-0.057959425481280906,0.03246623311655828
0.2368885678376989,-17.436868919942434,0.0008401382394310729,-0.05895700594680443,0.03301650825412707
0.2408968639084933,-17.731908660487505,0.0008543537975021446,-0.059954586530155264,0.03356678339169585
0.24490510947002564,-18.02694739325254,0.0008685692953674766,-0.060952167477021583,0.03411705852926463
0.24891336363321934,-18.321987203242347,0.0008827848419915973,-0.06194974804721696,0.034667333666833416
0.2529216101503959,-18.61702612917924,0.0008970003696892864,-0.06294732894494469,0.0352176088044022
0.25692992697173145,-18.91206676819034,0.0009112159361355024,-0.06394490920357565,0.03576788394197099
0.26093819128861107,-19.207106474348667,0.0009254314709406797,-0.06494248982151025,0.03631815907953977
0.26494637049603137,-19.50214360405753,0.0009396469531013224,-0.06594007134852095,0.03686843421710855
0.26895469240723174,-19.797184656567545,0.0009538625150060168,-0.06693765145341042,0.03741870935467734
0.27296298110410855,-20.09222500357891,0.0009680780694764496,-0.06793523183209567,0.03796898449224612
0.27697125550631774,-20.387264989583727,0.0009822936117550984,-0.06893281235061358,0.03851925962981491
0.28097949145407014,-20.682304135555853,0.0009965091053389646,-0.06993039314423301,0.039069534767383694
0.2849877862702992,-20.97734398815598,0.0010107246805449634,-0.07092797372160847,0.03961980990495248
0.2889960523443838,-21.272383612734142,0.0010249402157078528,-0.07192555435275362,0.04017008504252126
0.2930043190050825,-21.567422729779096,0.0010391557493767186,-0.07292313513678288,0.040720360180090044
0.2970125845701065,-21.862462287657387,0.0010533712839239408,-0.07392071579845896,0.04127063531765883
0.30102084668772466,-22.157502313359725,0.0010675868182557797,-0.07491829630579212,0.041820910455227615
0.30502911647912956,-22.452541898509626,0.0010818023556436185,-0.07591587694648047,0.0423711855927964
0.30903733255388155,-22.74758050398684,0.00109601785949405,-0.07691345794175034,0.04292146073036519
0.3130456480281702,-23.042621034871857,0.001110233425095867,-0.07791103825586,0.043471735867933965
0.3170539137808864,-23.337660597903135,0.0011244489601812298,-0.07890861891073539,0.04402201100550275
0.3210621072675828,-23.63269838607429,0.0011386644591871026,-0.07990620018881125,0.044572286143071536
0.32507042728370195,-23.927739282639713,0.0011528800124462509,-0.08090378039971496,0.04512256128064032
0.32907869951940005,-24.22277917943898,0.001167095553961408,-0.08190136091353378,0.04567283641820911
0.3330869569286083,-24.51781754032397,0.0011813110602541654,-0.08289894198512984,0.04622311155577789
0.33709522526428604,-24.812857924620584,0.001195526596157603,-0.08389652238260752,0.04677338669334667
0.3411034901939826,-25.10789695100959,0.0012097421322610769,-0.08489410320169999,0.04732366183091546
0.34511171154721026,-25.40293625846667,0.0012239576695260868,-0.0858916839785236,0.04787393696848424
0.3491200286433137,-25.697976944193076,0.001238173228034536,-0.08688926420719353,0.04842421210605303
0.3531282971329431,-25.993016093117255,0.0012523887651983458,-0.08788684499663015,0.048974487243621814
0.3571365700837975,-26.28805568749137,0.001266604305620157,-0.08888442565319404,0.0495247623811906
0.36114482402982295,-26.58309501725994,0.0012808198295985347,-0.08988200638636187,0.05007503751875938
0.36515309573166477,-26.878135128631037,0.0012950353718608199,-0.09087958684387025,0.050625312656328164
0.3691613574978011,-27.173174703141107,0.0013092509018691623,-0.09187716750423412,0.05117558779389695
0.37316963428027045,-27.468214209535446,0.0013234664462770506,-0.09287474819009488,0.051725862931465735
0.37717788920674067,-27.763253766871724,0.00133768197152845,-0.09387232883472638,0.05227613806903452
0.3811861546499613,-28.058293271983597,0.0013518975058404957,-0.09486990951233758,0.052826413206603307
0.3851944207963172,-28.35333288368319,0.0013661130411219639,-0.09586749014919818,0.053376688344172085
0.3892026900487987,-28.64837227727735,0.001380328579620992,-0.09686507085376138,0.05392696348174087
0.3932109137800128,-28.943410762928153,0.0013945440888431162,-0.0978626519058074,0.054477238619309656
0.3972191996468517,-29.238450638914653,0.0014087596299060378,-0.09886023243863103,0.05502751375687844
0.40122747135600695,-29.533490551142947,0.001422975169039234,-0.09985781296715718,0.05557778889444723
0.40523567877693245,-29.828526377197697,0.0014371906510909013,-0.10085539496516875,0.056128064032016006
0.409244022415008,-30.123569976186648,0.0014514062560236282,-0.10185297418930515,0.05667833916958479
0.41325229363627386,-30.418609421892636,0.001465621793706285,-0.10285055486652296,0.05722861430715358
0.41726055076619256,-30.713649178435347,0.0014798373233388187,-0.10384813545485698,0.05777888944472236
0.4212687927880592,-31.0086875916829,0.0014940528369862711,-0.1048457165127883,0.05832916458229115
0.4252770495293512,-31.303727146903068,0.0015082683686131713,-0.10584329721990202,0.058879439719859934
0.4292853479055167,-31.598767730162663,0.0015224839272983716,-0.10684087746934191,0.05942971485742871
0.43329355929615143,-31.8938064674174,0.0015366994355452829,-0.10783845845876004,0.0599799899949975
0.43730187663253395,-32.188847200116165,0.0015509149941334427,-0.10883603866861269,0.060530265132566284
0.4413101492399824,-32.48388649949021,0.0015651305352506126,-0.10983361942389747,0.06108054027013507
0.4453184118645659,-32.77892620955102,0.0015793460679931412,-0.11083120001024467,0.061630815407703855
0.4493266816839301,-33.073965883204984,0.0015935616062289007,-0.11182878064233194,0.06218109054527264
0.4533349103556834,-33.369004276785795,0.0016077771128170347,-0.11282636174110455,0.06273136568284142
0.45734321705345726,-33.66404501720435,0.0016219926783619353,-0.11382394194651206,0.06328164082041021
0.4613514749457803,-33.959084345862124,0.0016362082067958236,-0.11482152267364644,0.06383191595797899
0.4653597172093188,-34.25412287601524,0.0016504237207963061,-0.11581910369184273,0.06438219109554777
0.46936796423879495,-34.549162207539545,0.0016646392498148727,-0.1168166844455106,0.06493246623311656
0.47337628009072297,-34.84420261111915,0.0016788548150057925,-0.11781426478597422,0.06548274137068534
0.47738446435026755,-35.139238671425915,0.0016930702799650456,-0.11881184670860302,0.06603301650825413
0.48139280349852753,-35.43428199660168,0.001707285879911112,-0.11980942600633877,0.06658329164582291
0.4854010464192779,-35.72932074512211,0.0017215013951511066,-0.12080700694976136,0.0671335667833917
0.489409334839952,-36.02436097754651,0.0017357169490961194,-0.12180458736827908,0.06768384192096048
0.49341760946817786,-36.319400508469975,0.0017499324897803231,-0.12280216803351637,0.06823411705852926
0.4974258753360305,-36.6144406172175,0.0017641480267278596,-0.12379974851076109,0.06878439219609805
0.5014341409418416,-36.90947961981598,0.0017783635592278565,-0.12479732934939021,0.06933466733366683
0.50544238956124,-37.20451959101323,0.0017925790803377008,-0.12579490989603395,0.06988494247123563
0.5094506540429651,-37.49955827899788,0.0018067945944065834,-0.12679249083358898,0.0704352176088044
0.5134589155216904,-37.79459839730673,0.001821010145501744,-0.12779007128521874,0.07098549274637318
0.5174671955780082,-38.08963789552258,0.001835225692859141,-0.12878765196337594,0.07153576788394198
0.5214754702710095,-38.384677433868994,0.001849441233646533,-0.12978523262589453,0.07208604302151075
0.5254837058544015,-38.67971679562142,0.0018636567449991093,-0.1307828133571574,0.07263631815907955
0.5294920004551695,-38.97475672453433,0.0018778723034969837,-0.1317803938928868,0.07318659329664833
0.5335002464400352,-39.26979567691294,0.0018920877975687929,-0.13277797478313483,0.0737368684342171
0.5375085037570605,-39.56483563571269,0.0019063033503993188,-0.13377555527601145,0.0742871435717859
0.541516797753084,-39.8598752163938,0.0019205189071778463,-0.1347731359266291,0.07483741870935467
0.5455250649417568,-40.15491471137737,0.0019347344422036249,-0.13577071659319684,0.07538769384692347
0.5495333311221631,-40.449954439582484,0.0019489499776669424,-0.13676829719483893,0.07593796898449225
0.5535415461001428,-40.74499293343514,0.0019631654810127117,-0.13776587824150385,0.07648824412206104
0.5575498493055663,-41.04003331971062,0.001977381035670977,-0.13876345860164055,0.07703851925962982
0.5615581202955618,-41.33507332032103,0.001991596577066948,-0.1397610390899421,0.0775887943971986
0.5655663123137008,-41.63010938271359,0.0020058120531903506,-0.1407586210084955,0.07813906953476739
0.5695746419080879,-41.92515166024019,0.0020200276169981476,-0.14175620068831188,0.07868934467233617
0.5735829174684862,-42.220191829651675,0.0020342431809075683,-0.1427537811200675,0.07923961980990496
0.5775911798069121,-42.51523165208358,0.0020484587123806228,-0.14375136169445815,0.07978989494747374
0.5815994579762623,-42.810270908450875,0.002062674256657269,-0.14474894244537925,0.08034017008504252
0.5856077034322328,-43.105310052595776,0.0020768897513942855,-0.1457465232831043,0.08089044522261131
0.5896159843825217,-43.40035009253291,0.0020911053237462583,-0.14674410375253966,0.08144072036018009
0.5936241868296065,-43.69538859891802,0.0021053208274869964,-0.14774168480965227,0.08199099549774888
0.5976325209824199,-43.99042953316287,0.0021195363971430424,-0.14873926494558812,0.08254127063531766
0.601640786317052,-44.28546845340775,0.0021337519289289335,-0.1497368458198255,0.08309154577288645
0.6056489716698008,-44.58050575451924,0.002147967411362129,-0.150734427277503,0.08364182091045523
0.6096572490673978,-44.8755465783375,0.002162182965911457,-0.1517320075139812,0.08419209604802401
0.613665495467548,-45.17058470107814,0.0021763984800306814,-0.1527295886650145,0.0847423711855928
0.6176738320150824,-45.4656264032414,0.002190614034931513,-0.15372716855902419,0.08529264632316158
0.6216821156009619,-45.76066623457488,0.002204829603261873,-0.15472474910512643,0.08584292146073037
0.6256903814814495,-46.05570599933814,0.0022190451391768257,-0.1557223296966329,0.08639319659829915
0.6296986353706245,-46.350745809752084,0.002233260664735351,-0.1567199102687846,0.08694347173586793
0.6337069044798247,-46.64578523820933,0.0022474762032895605,-0.1577174909644716,0.08749374687343672
0.6377151286977805,-46.94082381004489,0.0022616917129754076,-0.1587150719818395,0.0880440220110055
0.6417234248418635,-47.23586312440547,0.0022759072436366982,-0.1597126527091577,0.0885942971485743
0.6457317105051745,-47.530903771339034,0.002290122813179498,-0.16071023298874273,0.08914457228614307
0.6497399763684917,-47.82594333458358,0.0023043383480310653,-0.16170781364428477,0.08969484742371185
0.6537481681993857,-48.12098179273216,0.0023185538374593667,-0.1627053947034038,0.09024512256128064
0.6577565083253376,-48.416022441134544,0.0023327694177738,-0.1637029749538651,0.09079539769884942
0.6617647613750015,-48.7110620981738,0.00234698494250302,-0.16470055558647514,0.09134567283641822
0.6657729978483852,-49.0061003736915,0.002361200456236459,-0.16569813673709569,0.091895947973987
0.6697812549638387,-49.30113980092842,0.002375415989926303,-0.1666957173991703,0.09244622311155579
0.6737895707913455,-49.59618051373627,0.002389631556208062,-0.16769329763766408,0.09299649824912457
0.6777978138835932,-49.89121982160312,0.002403847072066728,-0.16869087839161157,0.09354677338669334
0.6818060616195987,-50.18625919921241,0.002418062598253983,-0.16968845915488714,0.09409704852426214
0.6858143637754295,-50.48129932472735,0.002432278157099798,-0.1706860395812297,0.09464732366183091
0.68982263481295,-50.77633892199236,0.0024464936965073562,-0.17168362020379657,0.09519759879939971
0.6938308879811702,-51.07137863584422,0.0024607092212118008,-0.17268120082083588,0.09574787393696849
0.697839154235184,-51.366418278739566,0.0024749247566385225,-0.1736787814445631,0.09629814907453726
0.7018474317907311,-51.66145791537362,0.002489140302085649,-0.17467636207439968,0.09684842421210606
0.7058556672324364,-51.95649646338783,0.0025033558104145155,-0.17567394308396517,0.09739869934967484
0.7098639032229945,-52.2515357491862,0.0025175713262624543,-0.17667152384318952,0.09794897448724363
0.7138721982766173,-52.54657563059828,0.0025317868801611673,-0.1776691043751534,0.09849924962481241
0.7178804868612125,-52.84161594905623,0.002546002434673525,-0.1786666847629451,0.0990495247623812
0.7218887530352152,-53.13665562092245,0.0025602179697382862,-0.1796642653775309,0.09959979989994998
0.7258970051837471,-53.43169384870576,0.00257443347047746,-0.18066184650043376,0.10015007503751876
0.7299052839081642,-53.726734456869046,0.0025886490382505054,-0.1816594267912402,0.10070035017508755
0.7339135532507561,-54.02177399691161,0.0026028645764222084,-0.18265700746935395,0.10125062531265633
0.7379218121602277,-54.316813826823356,0.00261708010451165,-0.1836545880276412,0.10180090045022512
0.7419300653065306,-54.61185289433267,0.0026312956284104926,-0.1846521688446874,0.1023511755877939
0.7459383539154604,-54.9068927255395,0.0026455111829014194,-0.18564974943616724,0.10290145072536268
0.7499465712438252,-55.20193080963949,0.0026597266699431403,-0.18664733061546748,0.10345172586293147
0.7539548874291854,-55.49697178753764,0.002673942253105386,-0.18764491074746348,0.10400200100050025
0.7581908447007467,-55.78786760751926,0.002681139160616651,-0.18864388794104378,0.10455227613806904
0.7625084741699653,-56.077284794137825,0.002685823833735411,-0.1896433634076277,0.10510255127563782
0.7668260206077375,-56.36670059238376,0.002690508502759384,-0.19064283936797016,0.10565282641320661
0.771119811373721,-56.65570201626803,0.0027094728857176634,-0.19164245954812464,0.10620310155077539
0.7778175220395103,-56.91422369496651,0.0026759479127905286,-0.19265236726457355,0.10675337668834417
0.7869233096243989,-57.139906840314836,0.0026320024072664858,-0.1936733733270406,0.10730365182591296
0.7962467322952351,-57.36266013692386,0.0025858470673801037,-0.19469536958779687,0.10785392696348174
0.8049649392566732,-57.59349239708557,0.0025458372386989586,-0.19571463632394695,0.10840420210105053
0.8134194359548657,-57.82885790699813,0.002510955957329697,-0.19673237313258074,0.10895447723861931
0.8329924135450302,-57.940619867595736,0.002417614598597184,-0.1977918787199281,0.10950475237618809
